task,cell,repeat_id,outer_seed_requested,outer_split_seed,outer_split_signature,n_compounds,n_positive,n_negative
SR-ARE,HEPG2,14,16042,16042,7cce8e9ddb465e419335694ad9edf28f3bc9240864f6e70aa9b8b1f0eb9d03b7,451,98,353
SR-ARE,HEPG2,15,17042,17042,7c0cf7c554bc0c872c0f0c9614739574e5714080a2bf735a31abc2d84ec0112b,451,98,353
SR-ARE,HEPG2,16,18042,18042,86af84c5c29e535216da6f3ecc084475d6f3e0217a5e27715530b016d99fc253,451,98,353
SR-ARE,HEPG2,17,19042,19042,c4bd045ad398de3881d066fe5d3665ecb55da7426154ea0a4770e6dc8fdee355,451,98,353
SR-ARE,HEPG2,18,20042,20042,d7e3f6cd0bfdd9ef25c15bfc3c9e89eb965bbdbd751b1877dda78791e90661d6,451,98,353
SR-ARE,HEPG2,19,21042,21042,5aa5702fe31a65b2f4fd0a0f281f51d1122a381f5591b06cbe457ea0233f32bd,451,98,353
SR-ATAD5,HEPG2,0,2042,2042,56d32d855bd59379a53bac7fde6c6097b60df8a888c058f8d2790414c511fb70,619,33,586
SR-ATAD5,HEPG2,1,3042,3042,2c580d1f822b1e6024453df0edcbb1a2298f2b0add652d52f8c50232bb72d6ec,619,33,586
SR-ATAD5,HEPG2,2,4042,4042,75f7146bbd348874c7116163a0cebad759525a7d0ff21f8330c2aeab18e27bd5,619,33,586
SR-ATAD5,HEPG2,3,5042,5042,3000e15fc73c4e232da6ed228fbf05a6ef98ac1c76f4e9ded340a25862f10b39,619,33,586
SR-ATAD5,HEPG2,4,6042,6042,fbd7304b6120f5d902d45e36acf672b3a4e254f0046f2614c9e0e70a74ca0d83,619,33,586
SR-ATAD5,HEPG2,5,7042,7042,4436943d814318a5dccbb5b8ddc86b8611d76d557fa81facbf92d74bdaeed184,619,33,586
SR-ATAD5,HEPG2,6,8042,8042,777bed0495bebd8b377aa6e6da9791cf19ac7a9e2e9098be7412ace81f5698a3,619,33,586
SR-ATAD5,HEPG2,7,9042,9042,152bb370c488b22edeae47aa248a19e3d9f10931d2b1368f7a97e4e859e957bc,619,33,586
SR-ATAD5,HEPG2,8,10042,10042,f19068a0aa923943c392fc59a9e4d469dc5a57cc0300bf946f1ae29809b64f91,619,33,586
SR-ATAD5,HEPG2,9,11042,11042,1015c72231cc3c1257c948a3274526b6ec63416002e34ec3a2aa67c85a481d5c,619,33,586
SR-ATAD5,HEPG2,10,12042,12042,b5ca7f6ed38187559d646cd03f83141cb022964800a733ac832e9d80b197b91f,619,33,586
SR-ATAD5,HEPG2,11,13042,13042,3dc6049dd1f3f8d1b70ef8c0cecd08d39f54be5a5486275db1b87d9f41e59ccf,619,33,586
SR-ATAD5,HEPG2,12,14042,14042,46ae8b08ebb97714b1c8582a74bd43da0239d54cb819a36f282fed6ce3c89dfd,619,33,586
SR-ATAD5,HEPG2,13,15042,15042,cf56f641cbef33656b97ab32f1d677a2a74b205ef427a4dfe20775af230c833e,619,33,586
SR-ATAD5,HEPG2,14,16042,16042,28cfa0e679c0e4af9767dbc49d01356676a2b5840ada88a03f90471b213bdb4d,619,33,586
SR-ATAD5,HEPG2,15,17042,17042,4761903e7c6524e6005f3e0306ab47e298fea24cc9d05662451a7b5c889e8057,619,33,586
SR-ATAD5,HEPG2,16,18042,18042,cddaf73a112879694ec0ccf3a087ba78913fc3fcffed3a718204b5c6eea55966,619,33,586
SR-ATAD5,HEPG2,17,19042,19042,e62934a1fb376542ccdfcf212ea594a6cac9f63c4b40d13577916a380039d5e9,619,33,586
SR-ATAD5,HEPG2,18,20042,20042,e0f629f48bd44cc7cf8903ef11adaa29a5d587bd1466ded46942a129ecbc23c6,619,33,586
SR-ATAD5,HEPG2,19,21042,21042,2b2064cb0682e4e39574b9869cf97a2c089c207cf90e1074f3790659cb862226,619,33,586
SR-HSE,HEPG2,0,2042,2042,d01187b214f15b073cdb996a14b76f51479e11a16174208a588b99ed7c919869,547,30,517
SR-HSE,HEPG2,1,3042,3042,f3b3eb809f489e2d8ef3bd8caaa9cfb1b3af4e6ba7d1ac059695fc8ef70dcbc9,547,30,517
SR-HSE,HEPG2,2,4042,4042,d70c04861962cb3125768432b44d9a23b93b4858f21ad678045244ab72d1cf16,547,30,517
SR-HSE,HEPG2,3,5042,5043,923ba967e3549dd8a745b4153ba5fdbd95460f36f10b04645266c41a2ca30272,547,30,517
SR-HSE,HEPG2,4,6042,6042,077a92a1864453db5c946897f769688ca4c00b5b43ff22241e3af9df05b44ca9,547,30,517
SR-HSE,HEPG2,5,7042,7042,448639cde38111a10b7e7e5e865a23fc42e2e38a93ba50316e8ccc4453d41a59,547,30,517
SR-HSE,HEPG2,6,8042,8042,859ad343ac1340e033d84c0ccc750948c19675501468d9d2dd0d49d17552721c,547,30,517
SR-HSE,HEPG2,7,9042,9042,ad18e053092149b1b329f2a031622fef9d2c936a20838eb0d64165019dde6e0b,547,30,517
SR-HSE,HEPG2,8,10042,10042,19d526c5670926f817224913b5cc65a501ad5b96fabc74b4729dddef34a9f2cf,547,30,517
SR-HSE,HEPG2,9,11042,11042,4c8d30a71c1404a372a606a8a49a24155aa08559eaf7137e9011a56c6c4c46c8,547,30,517
SR-HSE,HEPG2,10,12042,12042,46e28db2a046b985c09900ce3cca598b60e2b436464d40a6780590f4e1c9a420,547,30,517
SR-HSE,HEPG2,11,13042,13042,f4def87d1ec9b7dec65dc65031e5d87e30c229b439532539a19c950554f75793,547,30,517
SR-HSE,HEPG2,12,14042,14043,344b8eb6018267b6f0619993b4b2e9228fa35987621a6449d8e002299972e8ff,547,30,517
SR-HSE,HEPG2,13,15042,15042,238b60a6f83822dca0fed5da68e2448c92358361536a3eaaa1a7e1b74e13d5de,547,30,517
SR-HSE,HEPG2,14,16042,16042,e2700a1b1dd5c81ec32d3009fbb484cfb517cb81d90aa4e07f3c49869188673d,547,30,517
SR-HSE,HEPG2,15,17042,17042,c73939602de8fad60270bde509f152d62d26af193f5ef666dc72b4b0f5717fcc,547,30,517
SR-HSE,HEPG2,16,18042,18042,d91c7f6844927448ec6c0fca70d4645aaae7cd8b56d545af1f827d06d2b43f98,547,30,517
SR-HSE,HEPG2,17,19042,19042,cefb66e2efbea7a971adf4b8a9c5478b1f03f312b9e2f13d4984ecf97be35bdd,547,30,517
SR-HSE,HEPG2,18,20042,20042,fd14b41694edd9f054e1c0933e9cea8da6af41c941232e2859f732ea79347fa5,547,30,517
SR-HSE,HEPG2,19,21042,21044,81e6ededfb56d3bc7be520eff6fea6ff7677cfcc4d6e4a6f2aff66d1edf3d5d2,547,30,517
SR-MMP,HEPG2,0,2042,2042,436a8e668d75a3bad0b27c67666152696525522e0499acc1e90fccd9ea6bd113,495,102,393
SR-MMP,HEPG2,1,3042,3042,e0818e939570ca92df4cfbb9ec1f568d397b2a2da5bd1341a32842c072fd3e22,495,102,393
SR-MMP,HEPG2,2,4042,4042,28b0036cb9018da99515810ab6cde093e876cd94994b0d601e7ff2ec2168a665,495,102,393
SR-MMP,HEPG2,3,5042,5042,14b7be56900303fd588ddf84350ad0c1f4d89fbe49b9e0d134cce752f17e3093,495,102,393
SR-MMP,HEPG2,4,6042,6042,fe492e06e5809f58004866ea69081a84a5a1fb19fb8bb9b2d1d3be398e99ff35,495,102,393
SR-MMP,HEPG2,5,7042,7042,3c5c9df8480bb0a40ed2e801d06a4f2c786bc7edc7a1d4994848f248f6ebd2af,495,102,393
SR-MMP,HEPG2,6,8042,8042,51dd1ee22f36d0c0760b9bb7ed1e51e1540447ee551c7a3bc44b05c5dd4b710b,495,102,393
SR-MMP,HEPG2,7,9042,9042,435d3f4fba737edd693cb589940148d408bfcbd15fb7293bf159b57a1d029b17,495,102,393
SR-MMP,HEPG2,8,10042,10042,84a2a74cfe2faebbba6967ca286e3f1d1a5b6eff35f46951d961535cc55be494,495,102,393
SR-MMP,HEPG2,9,11042,11042,6dd794ba38aaccfa4767428567149cc96003a8e8faefb2dbfae917dfb6823b6a,495,102,393
SR-MMP,HEPG2,10,12042,12042,2302a18b4e27e5d79e438fc2b61971f8998f08d8fd51c5b879b403ff7c4b91a5,495,102,393
SR-MMP,HEPG2,11,13042,13042,cc9c0c0e963d569e326399da544e5f877db93b14aa5d2b650a4f66ae4df7fd3b,495,102,393
SR-MMP,HEPG2,12,14042,14042,2596d8f8d66ddbaa05ef2ca92709a32594e7ce3894e2a95fdf82b2bdffba098f,495,102,393
SR-MMP,HEPG2,13,15042,15042,f260dcaf772feb90ff0929f63d618385e6d940c331730b61473a59c9d4094925,495,102,393
SR-MMP,HEPG2,14,16042,16042,7248fd3aa6980c5d1d4e706389af2621cfe1e6814790adab27765106584b52cb,495,102,393
SR-MMP,HEPG2,15,17042,17042,7030b55a9ff6955409150a5728a5b31ca4c26ad7d59df37b38fff026e607adf8,495,102,393
SR-MMP,HEPG2,16,18042,18042,47d6b4e426f1db65ed2c2312b985bffc96c4b5853ad5ff37f3c5b7f559e8ca9b,495,102,393
SR-MMP,HEPG2,17,19042,19042,877d41d724074dc9ea1f225017337291e2858fcd5d285bad15747395ef77c3a4,495,102,393
SR-MMP,HEPG2,18,20042,20042,580f781868fc60ef1624c807e9738c4dcd2bfb26a502eb590d28a2a65f40270d,495,102,393
SR-MMP,HEPG2,19,21042,21042,d09b59627b3c531258ef81cffa25fa8f4a6964220d51ab07e4784f9fa3e5fe0d,495,102,393
SR-p53,HEPG2,0,2042,2042,3e7764bdddf769ae72c39078daa7d487f69fe06af813940fec2f94f7e3b1f06c,603,64,539
SR-p53,HEPG2,1,3042,3042,2bd5d6a3c6eceb76c9058f769eb283c9fd9c5199bf9fcf472173330aa55c652a,603,64,539
SR-p53,HEPG2,2,4042,4042,0303b30f6424c6e2161af077a7f4c0f72b3062ba01a4f6d7240c279a4644f7ee,603,64,539
SR-p53,HEPG2,3,5042,5042,a97f5687bc20414f345cc95bee007b942fd8a5804bc07cf587a3864e19801178,603,64,539
SR-p53,HEPG2,4,6042,6042,30d63d1621842a7b121e4417a9faafb4738ba9f33aa29b30bc2fc92540d27598,603,64,539
SR-p53,HEPG2,5,7042,7042,4957a45d764e8729e93138c28cef1ad13fc7f6ffce839cc0dd0417a2bab3b7ed,603,64,539
SR-p53,HEPG2,6,8042,8042,3d779ac1bf351f3777cdab807156197abd27f51cead1a50bc186dd7d92c943af,603,64,539
SR-p53,HEPG2,7,9042,9042,3f48c01ef84d7d5965975aac606b580a134a7739867a21d6b6287fd458f1ecae,603,64,539
SR-p53,HEPG2,8,10042,10042,3f6ad291ffa583579dceaa39df9630c9450b2e935b7ad5a52652b3f86dd3cf4e,603,64,539
SR-p53,HEPG2,9,11042,11042,f65905235beb40f8ad5e22f1b375035f0e9f338be9ed110cfdcf20de88d5c3c8,603,64,539
SR-p53,HEPG2,10,12042,12042,b0497860e03e1a8217403b3012cbe43375fcd049d7662b19462114093d89b797,603,64,539
SR-p53,HEPG2,11,13042,13042,2207f7140c7055924f9035e9e902cd58bd52c88b8f06eff355a8cd2bdf986748,603,64,539
SR-p53,HEPG2,12,14042,14042,89bb017aa347c918a581cd3804f16103ca312af965e94aa29e15ee8e7efb54f1,603,64,539
SR-p53,HEPG2,13,15042,15042,c659632d3fb457134ebab74de6ee6f0f1369029a43adfa32cd7eb3f4d7155886,603,64,539
SR-p53,HEPG2,14,16042,16042,ca84791b2b07b055af8fed35081d28b864cf2320426153466a3fb45429d7279c,603,64,539
SR-p53,HEPG2,15,17042,17042,87235fd96cf5830eb0b016e6aa0502a67bf638255c00430f3a9b47d87a1a395b,603,64,539
SR-p53,HEPG2,16,18042,18042,7d54b018c3730e1a0952391bf1e372a836bd03c0555ed922bf1b6352f94b9f89,603,64,539
SR-p53,HEPG2,17,19042,19042,b9359d6aa3c2cc469b8c2e32fb4af18bc6f327c34d1442893b2f03d460ecdaa0,603,64,539
SR-p53,HEPG2,18,20042,20042,55166c52c385dc15c127bf3f2dfe3529f04e1b04f3c71bb6f5a2458b80d8adb9,603,64,539
SR-p53,HEPG2,19,21042,21042,b2041164b17f55c7326a45f2f1bb5172e754801f6a9ec2eec93d73f3f59ff3a2,603,64,539
NR-AR,HT29,0,2042,2042,7c9a2de78bb19ea29dccdd78563846b20e7708c88b254ce64799aaa681802374,960,72,888
NR-AR,HT29,1,3042,3042,b8f7752a0314a7f8ba8b8516f11709f8055c718b7a0f79bfacf794871886e075,960,72,888
NR-AR,HT29,2,4042,4042,d9ab8239424e9049efb85998aae741d6d40041e0c8d117caa594aaf0bf08c6c7,960,72,888
NR-AR,HT29,3,5042,5042,056286a9f3637d10acfe834b93abafef0b73215b72a6c35cac09db8797da021a,960,72,888
NR-AR,HT29,4,6042,6042,a6c5a3d0a58b69e20b950ac42ff3982b13473c25c86f3443dd84dc8c55c35438,960,72,888
NR-AR,HT29,5,7042,7042,6f03100d5750a4e1f1d71be1a986b99934e9603c6c4ad136fab7a953261038ae,960,72,888
NR-AR,HT29,6,8042,8042,8b4c875fc2fc625373490bf9326fa5e4de48078cc830a93d049ead69a254123e,960,72,888
NR-AR,HT29,7,9042,9042,1e66490589aee7956ecff5f8102b43c605d54da7566e7fce2a31a13eb69187ff,960,72,888
NR-AR,HT29,8,10042,10042,5c8e2527583728d9d737b41c4156e683a9c1bc43c0ed8cd4d35be187a5c05989,960,72,888
NR-AR,HT29,9,11042,11042,afeee5df84994be3ea73811dae8b412f4c7530afe185bec5e433f314f010167c,960,72,888
NR-AR,HT29,10,12042,12042,69a89d8e430d6643acb4a7e56253248f51fd1c26eccaaba5a6c18ecb6649240d,960,72,888
NR-AR,HT29,11,13042,13042,15ca1ad72cd9eaa4fdcd625bc0f2b3e63ced613b174260e8b05346db2f446b45,960,72,888
NR-AR,HT29,12,14042,14042,ca22b7a8f05d2abfb0798785b8c20f3157a783c0ffbd218ddf5c14ccc568a2cc,960,72,888
NR-AR,HT29,13,15042,15042,da9ef38effed1469300a3a19566dd1ed46c457e1c3d8cfb2276279424762128b,960,72,888
NR-AR,HT29,14,16042,16042,23ae76012ade95b3a26e6c27abb362824e29c4ed029944b4e52d2fb64209266c,960,72,888
NR-AR,HT29,15,17042,17042,80df71d2c55f54d662b83e0574dc0a13d406bb41f849dca3529d629e3faf0ab3,960,72,888
NR-AR,HT29,16,18042,18042,881eaab05e3fecb99ada3070c733617247ca0be55bff7b6dfbbc1e3d8669ef11,960,72,888
NR-AR,HT29,17,19042,19042,d73908074fb43542fc78221cbfa5a65b3d69b56d9e88baa5d5962831928e1ec9,960,72,888
NR-AR,HT29,18,20042,20042,24644d5d0d83b6d53152f7019e0cb326a80303977673161bc2e7626a895b17c3,960,72,888
NR-AR,HT29,19,21042,21042,16fb907569832f126d1801c3af8837a7372f5431e1da1dc5c9213785a243e87f,960,72,888
NR-AR-LBD,HT29,0,2042,2042,990773d27caa7fa54c83f567fd6bdd42d88164c6e3aac3aa0b10cd8c720ad8ee,862,47,815
NR-AR-LBD,HT29,1,3042,3042,36ea0bb943326f9b3200f41c221d035f64bc2c8b06f43dfdb4d119a739961ca6,862,47,815
NR-AR-LBD,HT29,2,4042,4042,da5d6d140baee051582632da47c69bad11544ce7ce857b0d831f9cfadb076c69,862,47,815
NR-AR-LBD,HT29,3,5042,5042,e3eba59cd82a89fcffe367c467a2aff544a40c5e1a76f071ac1d3df39e479036,862,47,815
NR-AR-LBD,HT29,4,6042,6042,5d2ab90b7cb16e931fef001840a4d0c2296b0d8e048050e903aa2cebe109a7c9,862,47,815
NR-AR-LBD,HT29,5,7042,7043,f1175f4b89df40a3c526b53510bf12fe2f49e8f303dc13bc12b0d7a2654d0780,862,47,815
NR-AR-LBD,HT29,6,8042,8042,ffe438bc7d06a22c504506e7067eb0cfee02bfdea896f4ff9ecb846629555f23,862,47,815
NR-AR-LBD,HT29,7,9042,9042,957269b6145f08e11c41b99010078f9540e19e6c98763e1b947187ef6e197634,862,47,815
NR-AR-LBD,HT29,8,10042,10042,41221484e9844e4fe3986f5678e327a3d283064eea0257ff88097712d30ce8f5,862,47,815
NR-AR-LBD,HT29,9,11042,11042,ed71f8ce4526ea404d37e9cf8f139a3d23b3e392ce0aa8549b091f6fc3b9279b,862,47,815
NR-AR-LBD,HT29,10,12042,12042,d6a91f36239cb662d7ccd1d9216d088ae458b39cae32a8fa2e69678ad65dbbe7,862,47,815
NR-AR-LBD,HT29,11,13042,13042,17a16062fc2300cf12a7e82ce9d9558bf2a5dc538cb07a713a5e85efc7203c0b,862,47,815
NR-AR-LBD,HT29,12,14042,14042,6bd5b7b8613665781017800949e162f37e427bfbbcc4fb264b3d74a54e72ee4d,862,47,815
NR-AR-LBD,HT29,13,15042,15042,021efe6c0df77863bd5cb7de4c85829f1445610056fd16ee843e165f0ac20fee,862,47,815
NR-AR-LBD,HT29,14,16042,16042,4b48885b775214a56e52772b34a0924065242212671e58b92025d0c3807f235d,862,47,815
NR-AR-LBD,HT29,15,17042,17043,6ed0103b86e620cfa0846fdfdca3925a004501a9c2b4d79caade5a0fdf0490f4,862,47,815
NR-AR-LBD,HT29,16,18042,18042,298d038d9c1cf65471967cb16e3e594da9466dcc1826e48cfcd4054a05ccce88,862,47,815
NR-AR-LBD,HT29,17,19042,19042,e5dfcc8d467d3c4994cd23aea88dd5aa75666f6d3472b18450e0b3faff0eb0d3,862,47,815
NR-AR-LBD,HT29,18,20042,20043,5c11480e6d2b053f9a0660a1f61010b1bf8ff43f27275ed82a8a597053b4bf50,862,47,815
NR-AR-LBD,HT29,19,21042,21042,7f3c2609f3d5e2791129d92436a4b51ffe561c951a033a2e3280627a1dc0dff4,862,47,815
NR-AhR,HT29,0,2042,2042,8db16dd2a39987affa65a883d24486a11b75d3092aec712b57a6d0577b43dcb2,841,95,746
NR-AhR,HT29,1,3042,3042,2afebc09e5eff0fa05bd409a462743691947c937b3ccaaac06cc3f199d4f0536,841,95,746
NR-AhR,HT29,2,4042,4042,3fdc6de3d447a98128145961af02c2c46d71aaa90cdff53f6fb9e354b93f1567,841,95,746
NR-AhR,HT29,3,5042,5042,f36eaa1218b5a716009c1e457466c11a7ee10435f8fb84903fcfb5ee5bfc353b,841,95,746
NR-AhR,HT29,4,6042,6042,8be3832c6d8faf9d41bf6137e1f781c22568f773295434ccefc0a01c79672612,841,95,746
NR-AhR,HT29,5,7042,7042,4555e90caf66c2e0019690feb2380d0b6deeb0e6feef1a79ed1ed6e2e0de3b56,841,95,746
NR-AhR,HT29,6,8042,8042,2abb8a87647fd9594d6446e04f5bf5489ee24cb10d11de0bf2d749b58cb7e3cb,841,95,746
NR-AhR,HT29,7,9042,9042,fd9f7e259b6f5af7a8e153f0fbd394f5ab5bde3fc12e8a1ab23a7a3fc63e8f74,841,95,746
NR-AhR,HT29,8,10042,10042,11c194ec7ac49f859e9683f77480572d527f50ea4ac33e035ac0b51c7b5d6fc8,841,95,746
NR-AhR,HT29,9,11042,11042,416d573786a089a99f7ee47321707e2628bcefee1237124241221d99e0d18e30,841,95,746
NR-AhR,HT29,10,12042,12042,529b008498745dddfe72863a9919e1bbc93e9a2edeb015ecd6c91311acc6506f,841,95,746
NR-AhR,HT29,11,13042,13042,eb03b68591b92593c470708d0bcae20bbc2ec44db48e96b67847a44d0d72538d,841,95,746
NR-AhR,HT29,12,14042,14042,3623fe46ca20ec6449bebf7fe7514627afbc970d6cff288301310faea6c50df7,841,95,746
NR-AhR,HT29,13,15042,15042,afe301a52849cfd4a3df17708181cf0d23aa2fd8acdcf2f0b9bdc96d6571189d,841,95,746
NR-AhR,HT29,14,16042,16042,e35ae1d07a83dbac9129c84fa828454ac34381acce1ba482d5eaf1cfff356e0e,841,95,746
NR-AhR,HT29,15,17042,17042,d150cb9f9f0ed948c858c80281cdd4fdb50c92fae32c19180504f16a99696fd7,841,95,746
NR-AhR,HT29,16,18042,18042,8d83af081f93008201d6548a33be0473be3b96908727b679f0eba1dfbf3bed86,841,95,746
NR-AhR,HT29,17,19042,19042,b1e35c488bf4539702883059ae57a653786ff8b9ff4199c155a6fad9c4af71a6,841,95,746
NR-AhR,HT29,18,20042,20042,ac0e81900c65752854fc4ed6bf9d3e103e0172a923e9348d6634cf30549ac525,841,95,746
NR-AhR,HT29,19,21042,21042,1404b57a22e6708d27f5097e983eb70fc3fe213c9e1ad82334ecb75b24d7148d,841,95,746
NR-Aromatase,HT29,0,2042,2042,46a76b70e6daa3213d2397cc2237d8893b266c6c22df26d2c43a160ececec891,758,63,695
NR-Aromatase,HT29,1,3042,3042,7acc1d48b3dd2aa4d381fe366f83f073b33943366a26cdcf57f9b3872f0e2f92,758,63,695
NR-Aromatase,HT29,2,4042,4042,b8b7c684018ee1a6a03844ca82a95019a562e1d811694918145b79c14f5883cd,758,63,695
NR-Aromatase,HT29,3,5042,5042,10de9918895ae184a6b16e64f9f6618773d3312705a019077991f3aee60fe9ab,758,63,695
NR-Aromatase,HT29,4,6042,6042,1b5c785e1bdbded9228532e5c0f3c6121705bfbd68c16f421769b2777062271d,758,63,695
NR-Aromatase,HT29,5,7042,7042,520449c7a84b6b0452047ac4b0636645f96bbf93fff68d5a7748edd2bfec8fea,758,63,695
NR-Aromatase,HT29,6,8042,8042,43c99bdc0247840d2883ce321d64ca7c70cee311d218928a0676d7e390adafaf,758,63,695
NR-Aromatase,HT29,7,9042,9042,b1420df55d993c9593394958a22cdd35816ef28ef11a935d159b0f9bb25a7811,758,63,695
NR-Aromatase,HT29,8,10042,10042,20455d5207dacf3cab2a17754e25e3a3452ff132ce60979701dcefacf8520cf5,758,63,695
NR-Aromatase,HT29,9,11042,11042,009144c43eb8421744c5976a2dacad680310269335c3ce9b363c99d4ffdcf7b0,758,63,695
NR-Aromatase,HT29,10,12042,12042,c1a2d4801209a5b1ef301fb20d752d0d313fd7fde4230a2cce2628d3faa8426c,758,63,695
NR-Aromatase,HT29,11,13042,13042,4a5a26cfead4f1e3f94f1b7f83bb8058ec6777877959b9a0577251c41bd1a173,758,63,695
NR-Aromatase,HT29,12,14042,14042,e510da59e29b659159c84947b2120464a9a065fea4c307986e9dddd17ac8bd0e,758,63,695
NR-Aromatase,HT29,13,15042,15042,2569245f7a0dddbe241d713eb8e450b6f08e3d050e45f747c68c1bfcf135169c,758,63,695
NR-Aromatase,HT29,14,16042,16042,43fc271b84941a3124fb38ec2f6f01dae06ac44ff250238b06c76f51c8019d7a,758,63,695
NR-Aromatase,HT29,15,17042,17042,3306890d1d2fc7c8d693839ccaa4d7a6c842736c10dad5a9c2d257e0a7361a83,758,63,695
NR-Aromatase,HT29,16,18042,18042,16bbc36d851624fd645699325e9a21e79906c175e0ad23665683edd459512651,758,63,695
NR-Aromatase,HT29,17,19042,19042,6e4687f0657b4c99f20c70c51a38db405742ad6e121881c4acb2a14cceeef9cd,758,63,695
NR-Aromatase,HT29,18,20042,20042,803b5e2d4dc16eecdbf5a6e511abba44bf742b88c3787f8a81c77c6bfc5aee36,758,63,695
NR-Aromatase,HT29,19,21042,21042,75e300fde34f54569a26c8311cceeaf6d76582109f04f5a138e3a55ec3229bb3,758,63,695
NR-ER,HT29,0,2042,2042,2af2fc0b2d341181e24f29911f3a74bff7f9fe0ffe6909fc153f2842be8ee386,799,128,671
NR-ER,HT29,1,3042,3042,c3bbe8dc5725ae7d218e19c7442aa04b887fa17fdc589984cf051957e32d78d8,799,128,671
NR-ER,HT29,2,4042,4042,f6a7944474dbc05a9943817aaa2bf1241058436f961d395b758a7a285467f476,799,128,671
NR-ER,HT29,3,5042,5042,bc5440aed39f38426bbee3c924c2aade2cfa4639bc302f12d8dd08efcb0fc088,799,128,671
NR-ER,HT29,4,6042,6042,5ffab75583ce98bdc147bc733b77efdda50d03df41b8b6d2662b011ef4b31b29,799,128,671
NR-ER,HT29,5,7042,7042,085cfdcd78e0955a6d9d0ad5a7fd55faf9c2d0f5386562cebbb93b070af9187a,799,128,671
NR-ER,HT29,6,8042,8042,a91ced7c547ddc50718cd06d244a8f9e3b7e3e90cdafe01251cb4cf6852a85df,799,128,671
NR-ER,HT29,7,9042,9042,a3d47195c0d4de27cc017342d29a7ab9e9161a4c08753e8d515b5abf3fc19fae,799,128,671
NR-ER,HT29,8,10042,10042,d618dede891eb8482aaf3c29123ec7c24e7d069a78ed912777914fb882ea43c4,799,128,671
NR-ER,HT29,9,11042,11042,5d608c03cd999e065658b0d7546fb6d3add40588e804566b49f2985bc4a792ef,799,128,671
NR-ER,HT29,10,12042,12042,f8c02186fd3f37a66b94dc265f9156c00a5113d38daa94298ed391b7c0873d55,799,128,671
NR-ER,HT29,11,13042,13042,da4f684968daf8f3802c320cfea171c3d9abcf6d405be4a92c3ec2da72b32570,799,128,671
NR-ER,HT29,12,14042,14042,0aeaa65f0b4cb7df0296b7d5cbfaaeae3fc8f357d0de7f111c4e5f38af450a49,799,128,671
NR-ER,HT29,13,15042,15042,8b9e13cff8a3e1a088929b30c309255bbda8db69ee06f3aa13a28f679a4f4a19,799,128,671
NR-ER,HT29,14,16042,16042,55c961f365d9759a69a6ae97a7df24000a6bcd882aa5d8adf9a22ff56d372fa3,799,128,671
NR-ER,HT29,15,17042,17042,b002ceb47e9a55265a64481ae19fc4e44247dba83b56a058ca6cea05b220e77c,799,128,671
NR-ER,HT29,16,18042,18042,826ac5c4b0897b885eb78af4d0dbb4ae31ed61fddb7eae56165292ab99d28815,799,128,671
NR-ER,HT29,17,19042,19042,6632634e8505ff2a12c87f3cd4c787d8cf0e985e69739256eb4b67fd94ecd866,799,128,671
NR-ER,HT29,18,20042,20042,9fec0b587d6735fb32d23fe1144bf52144c056606cd299fdc6c923a7258f19c9,799,128,671
NR-ER,HT29,19,21042,21042,a14dead90983c195e208411798b4ef2272345ee7b5f71363cd165bf54d1e3090,799,128,671
NR-ER-LBD,HT29,0,2042,2042,a1eb8affecf2ee3c7f72a7eed19d7bc59b7b77ae6bf855709477a00de5b4766c,902,53,849
NR-ER-LBD,HT29,1,3042,3042,e3382165ac4cc95f18d887286b39e2269c08787c4758237709c338ac287d3b73,902,53,849
NR-ER-LBD,HT29,2,4042,4042,e8e96d458d04bf4a6b4916762b29eb677bef7ebc0e1cbf65747e5fc5e785ef3f,902,53,849
NR-ER-LBD,HT29,3,5042,5042,1c1e30a831a47ad6662abb03f3e930724639c91ff1d8378d5cab06be8aebade2,902,53,849
NR-ER-LBD,HT29,4,6042,6042,c32516327ea5c827ffb9c766ba3bc5db31ee37f0af3157037101017a5a55484d,902,53,849
NR-ER-LBD,HT29,5,7042,7042,b4563eda1d9efcbf580a43e3aab2788605f25ec6d3fccbc65e6c10da4d9e50bc,902,53,849
NR-ER-LBD,HT29,6,8042,8042,d90917a94944f8a9e2072617c42390d3fe42233ee0c43a4c73a819a3017a6955,902,53,849
NR-ER-LBD,HT29,7,9042,9042,57a215479f8a720ef4cdd828d22cb3685f39ddd892cb7ef6e46fd6485d23a618,902,53,849
NR-ER-LBD,HT29,8,10042,10042,b73971cfde1fde8b3959c90d5548e950b392b668356b74c1dd9d848c6938a039,902,53,849
NR-ER-LBD,HT29,9,11042,11042,0cb91cdb43e17571d06cd76030eb9e9c7b141e7b77214d8133b64cba9fb8077b,902,53,849
NR-ER-LBD,HT29,10,12042,12042,8427ea5ce607daa829afcdf038b7655162b5aceba64c1a6dde89aaf0228c1a69,902,53,849
NR-ER-LBD,HT29,11,13042,13042,909e7e6ab2eaad0f6da361b6922d0177741f74d3fd4364ec360933b98714d154,902,53,849
NR-ER-LBD,HT29,12,14042,14042,e851239fd0d7d8d85ea31a15e17c3a935b357b270b68df1082d712d22be93fc3,902,53,849
NR-ER-LBD,HT29,13,15042,15042,71027a39d74867d3e523979a2a9b9193be3df344631ce30d10b7e23bf7e911a5,902,53,849
