ik,NR-AR_chem_logit,NR-AR-LBD_chem_logit,NR-AhR_chem_logit,NR-Aromatase_chem_logit,NR-ER_chem_logit,NR-ER-LBD_chem_logit,NR-PPAR-gamma_chem_logit,SR-ARE_chem_logit,SR-ATAD5_chem_logit,SR-HSE_chem_logit,SR-MMP_chem_logit,SR-p53_chem_logit
OBWGMKKHCLHVIE,-1.4248376620279408,-1.816302974863408,-1.1807589541502002,-0.8635362221804664,-0.3624459001047115,-0.6969382982704956,-1.0725355445523552,-0.585243895662808,-1.1565148838196642,-0.3635834541078634,-1.0433834691741946,-1.1286771801716688
OBZHEBDUNPOCJG,-1.3637831458311074,-1.701755218941368,-1.79838142673331,-0.6995217511672284,-0.5130937684121746,-0.8120960654058369,-1.0805584547050067,-0.5334911901216891,-1.3544923115375367,-0.8245423641816482,-0.9525745357724584,-1.1898267261292836
OCAPBUJLXMYKEJ,-1.2087290083976259,-1.6125096884342238,-0.8100554279188523,-0.9050554318903468,-0.5954536043931687,-0.8038026922600269,-0.9691559684035085,-0.544769435910329,-0.5119958293502742,-0.920398926535885,-1.4409939640587488,-0.6113396618389748
OCJYIGYOJCODJL,-1.3191389178258361,-1.6337810862493483,-1.214999883504936,-0.857046308756112,-0.8170189722303932,-0.9002961271231305,-0.6760786591990223,-0.7339335849326076,-1.2131015592471865,-0.8671683007194526,-1.290149260349726,-1.1165648949248888
OCUJLLGVOUDECM,-1.5278798339504585,-1.2685120867331159,1.053758234949271,-0.6237158637221909,0.3930024210716474,-0.2761950601347134,-0.2431420496735665,0.25964862010239526,-0.7786805003314967,-0.17233234063779015,1.3800327664062464,0.2108556805847299
ODKNJVUHOIMIIZ,-1.109280948344269,-1.8368523797841108,-1.0540403350819532,-0.9319500210135503,-0.6571171480991219,-0.7161254862403239,-1.0857625585801105,-0.5801693143306664,-1.2213885528112345,-0.6555071192183437,-1.4174664930498284,-1.1302916310066826
ODQWQRRAPPTVAG,-1.7753333647561151,-1.911639567421052,-1.0061749166641958,-0.49927398858281147,-1.0431238440750379,-0.9719513470492804,-1.0657667464607643,-0.8849456296673897,-0.9255024102814577,-0.5647727675432982,-1.0100054233122353,-1.405283938059719
ODUOJXZPIYUATO,-1.5065485010597808,-1.9476060063359073,-0.712989193355084,-0.9527601962281846,-0.24669393936475192,-0.8886027481744586,-1.0043817522426586,-0.862550152671689,-0.9736850364515681,-0.7259108488437345,-0.7203321130724749,-0.9086069143492373
OEBPANQZQGQPHF,-1.0404428233335117,-1.8316352997335612,1.563250421763697,-0.7350085208821278,-0.17631412882345643,-0.8403213464531281,-0.8378183543193389,0.07161317859931862,-0.5203714901409617,-0.6128589403710714,-0.852347631823729,-0.36491801817105896
OELFLUMRDSZNSF,-1.1709835633125927,-1.69665843550132,-0.6931919874099937,-1.0186791464702118,-0.8085840205491492,-0.7866484967032042,-0.9808873875826893,-0.26838498101381764,-0.8821428522706776,-0.7946678159537688,-1.0491567332554665,-0.7048262643639925
OEXHQOGQTVQTAT,-1.1477708779308355,-1.5935144469988778,-1.8514863614988748,-0.936246424686992,-0.3670604731559431,-0.7718292452590112,-0.699370437681201,-1.0552928438292706,-0.857356798988032,-0.7021437224600274,-1.2465733199630598,-0.58531352162178
OFBIFZUFASYYRE,-0.28776727924167017,-0.2673295854068999,-2.5142644947043618,0.055737914868541696,-0.15101616181103777,-0.3884721649606288,-0.4469189926815513,-0.15318495069008897,-0.46944592239497174,-0.7340260699158974,0.13355949065614478,-0.0752815672296746
OFCNXPDARWKPPY,-1.3016185918970793,-1.7254910757285256,-1.4998114074779625,-1.063842078084038,-0.7147186367478662,-0.7202034983355128,-0.931600571445329,-0.15438341084152035,-0.6853812269231749,-0.8066155315648394,-1.5622669064359445,-0.38280661373251945
OFHHDSQXFXLTKC,-1.5927291878284426,-1.9181664118595305,-0.34256201589338187,-0.9630984690476513,-0.26923756058582093,-0.8000506657180452,-1.017915366594428,-0.661638645570782,-0.9324597794364434,-0.4751303238189137,-1.1799379746139271,-0.8808621994804754
OFPXSFXSNFPTHF,-1.5939224599706643,-1.8697995108840395,0.04470108870139332,-0.4305942439662183,-0.47535076139061677,-0.9081140494250306,-0.945817472363584,-0.28592810249486017,-0.6067069909171945,-0.5556787732952626,-1.2702697716925742,-0.6327457264736484
OFZCIYFFPZCNJE,-1.5507474954328986,-1.8769404016952174,0.2987353769983628,0.5146055865151021,0.07456701616136174,-0.7226164007138213,-0.5552544738161561,0.08300815721576353,-0.8848178159066223,-0.13265953846792075,0.3988963633426878,-0.571266570146696
OGAKLTJNUQRZJU,-0.9431497626353913,-1.813524140439157,0.0577279792169453,-0.5917221454648871,-0.30691746925651414,-0.5907787170685468,-0.15062416329525935,-0.13602712054895413,-0.7926675326083739,-0.5984965283981519,-0.4568016909529514,-0.3350645734714354
OGHNVEJMJSYVRP,0.38280943729340333,-0.12006743928800741,-1.3107387865850484,-0.7031286363407415,0.9035442595800173,0.6837622425705385,-0.40155161414512025,-0.1347319013370996,-1.3367975698919963,-0.34609055616512274,0.2242895703566741,-0.6089945856633137
OGJPXUAPXNRGGI,-1.2300314828397219,-1.7131368633682713,-1.642025487784036,-0.870591134179669,-0.22636477327193452,-0.8027508578634287,-1.1358573843885766,-0.9307086132191146,-1.2810658283700522,-0.517047682211111,-0.8943981432024546,-1.2694551226898603
OGSPWJRAVKPPFI,-1.700816799362253,-1.881022517055886,-0.7316171778939728,-0.7255991289465735,-0.19763812924488475,-0.9709011075697762,-0.9189920206542673,-0.6189534159691832,-1.124647759071251,-0.2585671845998983,-0.4392715433064448,-1.2632743162936197
OGWKCGZFUXNPDA,-1.4149458433158328,-1.8663474993452218,-1.2315804554256342,-0.8994118196220169,-0.8066899372484698,-0.8524582140582211,-1.0663378917570396,-1.251478987870457,-1.0308359647867196,-0.8080204634348467,-1.812867147598085,-0.8791245138383694
OHCQJHSOBUTRHG,0.5177773786499904,0.4059290560015394,-2.7733973007548207,-0.6687923640196093,0.14536077927660515,-0.12855935195592985,-0.7911979566148216,-0.6008174839441889,-1.0257009524933136,-0.8079034193264625,-1.0936865418091462,-0.5136041551796502
OHKOGUYZJXTSFX,-1.4451281619811231,-1.8711368307679832,0.455006690213494,-0.5875803732418018,-0.40630746632006615,-0.852333971546978,-0.637406548948686,-0.1676973619111843,-0.9536754845046957,-0.7237715739983458,-0.06650621872429163,-0.8239106122172754
OHXPGWPVLFPUSM,0.4035347516444033,0.1425060862611142,-2.6025550654693403,-0.9091353429214886,-0.0999076422864681,-0.1890335959663073,-0.4480332398035269,-0.4360860409080494,-0.8628138994073568,-0.6360681060042183,-0.47080856379841507,-0.4594912128899481
OIGNJSKKLXVSLS,-0.8661197520979602,-1.016477901477354,-0.9716805541796567,-0.5444954569730932,-0.17977796152025383,-0.3989522350973702,-0.5279224063244587,-0.02320951357487404,-0.6791966470920258,-0.6395359920145082,-0.019978336939056613,0.506031172169199
OIPILFWXSMYKGL,-1.0633064397823815,-1.4730183248938908,-0.6586769213490794,-0.6884309628967444,-0.4030318394171585,-0.6200705326623888,-1.0360108200757667,-0.5749290169493682,-1.2331910927872345,-0.6855368148810723,-1.274533660630036,-0.85938530038275
OIRDTQYFTABQOQ,-1.3153157838997254,-1.9234932532457487,0.5915225733688056,-0.7278206356033143,-0.4985789396863329,-0.9449090886640367,-1.0058283188400756,-0.5855987547671574,-0.8357327070956885,-0.7084598173861045,-1.2831870158870986,-0.9201119219387417
OIRFJRBSRORBCM,-1.5486833221954046,-1.884948288624377,1.3585024259224103,-0.6275577454756389,-0.2215429758368357,-0.7404441850923354,-0.3625213307071737,-0.22961391682388937,-0.6099158042454894,-0.33573760676935016,-0.306795309020009,-0.39159030288982805
OJFSXZCBGQGRNV,-1.2257927177357049,-1.3205049276062548,-1.109438390142425,-0.8335783770174647,-0.5746820139836846,-0.8380914872462029,-0.978217045086713,0.10434480033447936,-1.1156560509509175,-0.6945736462939133,-1.025814249749052,-0.8132172691508086
OJGDCBLYJGHCIH,-1.3390801320681651,-1.7958541001294832,-0.5745431799538229,-0.9337080878101526,-0.7859217316634923,-0.8513997730346707,-0.8722046972225195,-0.4070770376710796,-0.9025039361658138,-0.8517309650734882,-0.5871026106748898,-0.7947687789053165
OJMMVQQUTAEWLP,-0.944501252793102,-1.2865763646580193,-1.4209372009753949,-0.5680976317062723,-0.1908176824827217,-0.5884621343715575,-0.8071563475357493,-0.44620333042806426,-0.8918303512558545,-0.7742960248237588,-0.4119915841610754,0.07656246404752563
OLBCVFGFOZPWHH,-1.2251988695109084,-1.747965560678264,-0.7459031903400942,-0.5611241823713479,0.14964323823421077,-0.5868429021809718,-0.6963304858045792,0.21862856532970917,-0.9386117717615188,-0.10388077304496182,0.4582343316211481,-0.21923966064161632
OLNTVTPDXPETLC,-1.3375297142282963,-1.5897949792742434,0.3748358095162044,-0.4084850398431441,0.13695509407346704,-0.5840267452102033,-0.5071413038095879,0.46864179005752993,-0.8691899572423076,-0.27177912701835233,0.7775218596369513,-0.2741861815336718
OLOOJGVNMBJLLR,-1.7394820280220524,-1.9260248263742898,-2.5909739028338787,-1.2289998579392787,-1.3797463561503711,-1.105237330602976,-1.2681683266249226,-1.7898094494263712,-1.5092519435383767,-0.7267736396527922,-2.212571075621693,-1.7036034178008408
OMFXVFTZEKFJBZ,-1.418706556304324,-1.8808080332401356,-0.02184638651034553,-1.094402203631963,-0.5111154457501222,-0.6806323767720878,-0.9345495219090412,-0.4579413382490445,-0.642581353972942,-0.6660261507532038,-0.3715843118633024,-0.8817462167006089
OMZCMEYTWSXEPZ,-1.0667719992198232,-1.7197152564069922,-0.7629274276351699,-0.973611421671547,-0.36437764890825836,-0.8682566639879888,-0.8234487662961183,-0.7459274872170558,-1.0663186297710436,-0.3969143228190442,-0.05085432724521953,-0.5395237037156522
ONKUMRGIYFNPJW,-0.7963270308795409,-0.9141672553977924,-2.077918029094752,-0.6762399797732669,-0.09351442386390157,-0.19831223433830686,-0.6569672404093108,0.5500155067275274,-0.7687670884808075,-0.11150282171597299,0.3969605888408764,-0.5802763595725573
ONWXNHPOAGOMTG,-1.75459128108966,-1.9655304226594146,-0.9195748711530618,-1.092389675416573,-0.8877779681221949,-0.9687875310034157,-1.1199457549707659,-1.2458094210081174,-1.227122134345548,-0.6078947463861575,-1.6542521140018915,-1.142708828945195
OOGJQPCLVADCPB,-0.30114378240241063,-1.3165600229853236,-1.7007507326585236,-0.836009712346174,-0.3298607660650942,-0.6965604504504382,-1.0078287921488376,-0.924797337213887,-1.383160518368824,-0.7839253361119101,-0.9765629813553622,-1.1652409258840641
OOUGLTULBSNHNF,-1.6637294530691564,-1.8394623733490894,-0.08895046227144836,-0.9094841801249217,-0.4856857836772541,-0.7867433840453995,-0.8763751209346213,-0.10337600370206268,-0.4287522668499318,-0.2568490933364584,-1.1912001841436513,-0.6901927547901404
OPNUROKCUBTKLF,-1.7036340336362974,-1.9297274492725598,0.568102775043398,1.017232674909298,-0.09679614234849206,-0.7109100113517139,-0.67266182498913,0.8758179997097258,-1.1476777056420664,-0.24642351452482478,0.5570071715503038,-0.8713259261080681
OPQRBXUBWHDHPQ,-1.308254870199149,-1.7981280683209397,0.6938685534610131,-0.4704760447257645,-0.2031693440166407,-0.6088601843001146,-0.6298802325744977,0.1536538985790776,-0.7971136541492391,-0.554637834671355,0.15483621758878158,-0.19008450254938183
OPXLLQIJSORQAM,-0.8966363918355365,-0.8602128377084756,-0.9279444284163875,-0.5656988575785009,-0.848029587125266,-0.5585428075993034,-0.581218756704495,-0.31900444694825225,-0.9319542922710633,-0.823048344338328,-0.9827674542933157,-0.3419388972841129
OPZKBPQVWDSATI,-1.2079092873049335,-1.7891982351117108,0.2887938457396829,-0.5166661714507068,-0.8813628262502937,-0.7874808873306991,-0.8811275532173233,-0.1808211799068868,-0.7877028786880664,-0.5897932622852959,-0.8487352491716451,-0.8790026984595434
OQDPVLVUJFGPGQ,-1.2445552269304963,-1.9093632467782156,0.19322316513694404,-0.7345121537542493,-0.1906192450148793,-0.8202787107417797,-0.9750321271575014,0.5680304180981399,-0.7505160602804309,-0.4752142215258844,-0.2577484314033063,-0.6893368818357771
ORNBQBCIOKFOEO,-0.9345336659143255,-1.144368268155192,-0.2966838498274462,-0.6322157729427853,-0.5487330428820196,-0.5955574571775493,-0.661685363354456,0.4689297099081119,-0.6487790505182652,-0.6359412954198044,-0.5812147571521147,-0.18532594887431214
ORRZGUBHBVWWOP,-1.454559929668677,-1.777694280475748,-0.41376929416866204,-0.7656374834399389,-0.40799631491842975,-0.7909919705041917,-1.0331262878378111,-0.5197426436418165,-1.026213283765953,-0.45640506417011095,-0.6068153379057316,-0.9549281577123936
OSUCQKNXQBPLDG,-1.2954764538914318,-1.6571170621459477,0.42685778891066933,-0.48895311312177514,-0.5527928896342111,-0.8101709134876192,-0.9722224281650611,-0.25158110854368554,-0.6160091013302954,-0.6418271752191947,-0.6145707942583754,-0.8990920130923086
OTGJPAOGHQFBMI,-1.610001159379944,-1.795392206093076,-1.2723358164078238,-1.021247797284008,-0.6073857059665925,-0.8759940888732831,-0.8637164450762826,-0.34007886248622143,-0.9904961593075539,-0.7847384382108265,-1.0726059863632966,-1.1052165879220464
OTVAEFIXJLOWRX,-1.440703024441326,-1.9864573568751032,-0.021089744202557725,-0.5472811132249071,-0.5044287179105579,-1.0198098769522166,-0.9347647906905441,-0.2523920162644459,-0.7292761112741939,-0.5784351988988253,-0.8776148383718438,-0.863228234688986
OUDSBRTVNLOZBN,-1.3381307298161345,-1.8254520807631867,-2.8466476060735286,-1.2171730470898063,-0.9753563646531009,-0.9496416788158244,-1.2304651488026075,-1.8332145543597906,-1.3061476603087683,-0.7103891790503909,-2.107217840553527,-1.2889422187509123
OUJTZYPIHDYQMC,-1.4521091708884197,-1.7316079738151364,-2.0561495906730904,-0.7199503600356847,-0.33015156351043584,-0.6149145336776096,-0.824581694623393,-0.8728778941761564,-1.3384813111894067,-0.7071124705437845,-0.8890878619225615,-1.2282299306238613
OVBPIULPVIDEAO,-0.46683862016756383,-0.6274048997239972,-2.609138942375558,-0.8942992017830635,-0.2040819050503512,-0.2375972298942408,-0.76846988729086,-0.25335720518367755,-1.4135067236186616,-0.5841157735179408,-1.0434495024946813,-1.1735205466949
OVCDSSHSILBFBN,-1.5381151481244235,-1.884727138827659,-1.2242918072839681,-0.802820934153654,-0.5363831236861042,-0.7787316348737665,-0.8923719979117742,-0.5543165948462562,-1.3019734969831962,-0.7712610264277636,-0.8243083339193369,-0.9197433815428284
OVGGLBAWFMIPPY,-1.4575228550684964,-1.7008814884209629,-0.7653661726857433,-0.8212944583872793,-0.7028453368964117,-0.8901286562181869,-1.0556432318249787,-1.03724763040472,-1.345392687718573,-0.6964098210926807,-1.6281550805961431,-1.1555050178813149
OVGORFFCBUIFIA,-0.9483279127419695,-1.6557916207746386,-0.382249361442513,-0.1979285453092291,-0.10743976931315316,-0.37071548151570927,0.7988403385724923,0.3913534532983919,-0.8322664986598132,-0.4799921412764899,0.25176334493244895,-0.5412663253195158
OWQUZNMMYNAXSL,-0.997762003081475,-1.923205660344469,-1.3010995251041246,-1.1041996124725035,-0.8894467145596123,-0.9310889366052164,-1.0763298422277923,-0.7712418061757778,-1.42580585118502,-0.4673183719430516,-1.1233413731873902,-1.128429354606065
OWYLAEYXIQKAOL,-0.21059723431857047,-0.6504791436376586,-2.7025449137564643,-0.6187693874280028,0.15212173646025529,-0.13015776863142592,-0.9770739883136947,-0.6921659334653171,-1.053296541110204,-0.7324186437842252,-1.2287131417630304,-0.8276830644146718
OYHQOLUKZRVURQ,-0.36608438184687997,-1.1139134904914172,-2.156349965120091,-0.27259135547440355,-0.3156960113142035,-0.42401077819643346,0.0054996663344298894,-0.34087514057182683,-0.9377256249454902,-0.7292660605674166,-0.3324051990815809,0.1279662407777079
OYPPVKRFBIWMSX,-0.9664350489405089,-1.7081008067567427,-0.824333077863572,-0.4012006318042006,-0.19644494372117938,-0.6639421924790837,-0.5856371850574608,-0.03476444332822766,-1.1819254322449317,-0.7209871524529547,0.6847903833815627,-0.7946832293982771
OZGNYLLQHRPOBR,-1.0167347475287565,-1.6812958077899194,-1.7259815932500775,-0.8927514359870282,-0.5029649595167638,-0.7935665741687693,-0.9969750035233076,-0.6339218461237138,-1.1344007093420168,-0.6753996647352503,-1.0952762532314695,-0.8691335713773805
OZLPUNFFCJDMJD,-1.5184538425603613,-1.86876639294159,0.7811365751727046,-0.21652284817626596,0.08251771089382268,-0.7648040334083106,-0.4884728962987969,0.21182549726534855,-0.7446694193141796,-0.29477556818473105,0.22544245362414536,-0.46670554670019226
OZVBMTJYIDMWIL,-1.304097037154634,-1.6474565943544628,-0.3246880247485652,-0.7503790718758016,-0.6955807514969707,-0.7492285058451689,-0.9557192475822385,-0.6222961797671905,-1.034295484150111,-0.6790086277915207,-1.3966498236230067,-0.5925505995781423
OZWKMVRBQXNZKK,-1.3326876259326208,-1.7599625706883244,-1.0812278392521952,-0.8770550386163444,-0.6639634039327866,-0.6271001902048899,-0.7983692920466371,-0.6560028431452642,-1.0171811549079932,-0.7733176575076192,-0.8822347215349942,-0.6963926021964075
PAZJSJFMUHDSTF,-1.4097182934646275,-1.658227450217696,-0.7428625310595579,-0.8727252442806377,-0.30521354709649184,-0.6795266305848354,-0.6183646294953814,0.5827452238223751,-1.039361638196683,-0.7589747633924752,-0.5038166359665845,-0.40229442263501924
PBBGSZCBWVPOOL,-1.36727969179984,-1.749898176237012,-1.5567870657691236,-0.6889408250458486,0.04676513215414658,-0.21265825398523264,-0.7322426073177449,-0.8896685390853443,-1.2947142979151838,-0.19747100146563795,0.7962448020168233,-0.03710392617146767
PBCZLFBEBARBBI,-1.4924404032307181,-1.9006568336623804,-0.41766348336999265,-0.39502528920276003,-0.29759192165306836,-0.8955860298342821,-1.046264459882475,-0.46631658098747225,-1.171204598589476,-0.4567216160004282,-0.3911236898626986,-0.8759031961595813
PBJUNZJWGZTSKL,-0.41669235356078976,-1.0466945092162745,-0.6574007042437078,-0.5696039268005124,-0.44753257369551547,-0.36999780442654967,-0.7626536065120536,-0.025833827530974147,-0.7594103811667217,-0.6632144438228885,-0.5746748239041257,0.12568134401962763
PBKZPPIHUVSDNM,-1.5204465354749692,-1.8488952186817744,-1.9532171301014754,-1.3497263289606987,-1.1907662064754942,-0.9673146330434157,-1.1799147466872641,-1.6209885172485747,-0.8949128752754134,-0.7660317806350269,-2.082903553117321,-0.9046722626288979
PBMSWVPMRUJMPE,-1.4750488745433163,-1.7824765580130122,0.6060989831507209,-0.7064321053907834,-0.3290955901245552,-0.8795781595128603,-1.000311427859065,-0.3837981348300597,-0.42323419670730544,-0.46475848689394234,-0.9490311348564044,-0.6252217457332399
PCLITLDOTJTVDJ,-1.8275743802803834,-1.9993899350486715,0.15761401471811276,-0.8847740630964869,-0.5710998104585537,-0.8851147375111592,-0.9973251640374181,-0.35197511592044817,-1.2115765192789751,-0.3870443584914085,-0.7007842230254259,-1.0477988065606803
PCSWXVJAIHCTMO,-1.6507994615204336,-1.9064933633481103,-1.4910102304724107,-0.9256804091982893,-0.15053033112564163,-0.8073210362778375,-1.1124649871227423,-1.2212618869734175,-1.2256430436610857,-0.6296716737266655,-0.8852673417429726,-1.3009308630114034
PCTRYMLLRKWXGF,-1.4905486122545157,-1.8599756649867418,-2.1554735325909906,-1.0451502809116173,-0.2771808402593066,-0.08840723221224756,-0.7531359275969209,-0.8184278763462333,-0.8605080661735921,-0.847225827152106,-1.569033841428447,-0.6300962300363768
PCZOHLXUXFIOCF,-1.2096716650576085,-1.6672518690614415,-0.4446917216047788,-0.7282929734897748,-0.3733253031317579,-0.6490277122083961,-0.5312827098520895,-0.5204514584488438,-0.8180125298194183,-0.6052089516396054,-0.255175211231702,-0.15426086336479597
PDWUPXJEEYOOTR,1.460017099289415,1.5053412422147001,-1.9632061700426184,-0.7358424345991835,0.9091352307532723,1.0110556321060566,-0.956523536991353,0.7476414999375229,-0.9679079165531794,-0.41292244864182925,-0.4317462838845079,-0.8552580150639661
PFOLLRNADZZWEX,-1.4569656949653316,-1.7340852830804343,1.0036326586309732,1.0683234784563351,-0.09858099804103253,-0.6118656534340409,-0.4117096205260503,0.8418870811403314,-0.9394437244257401,-0.2310460997450627,0.4043655988819412,-0.5326294119434654
PFTAWBLQPZVEMU,1.873275906382135,1.7647020679688779,-2.326507538822695,-0.9005449145956563,0.724747188511875,0.6781994435535601,-1.028958715919825,0.13148594707804803,-1.2988185305463322,-0.6051798026065662,-1.2654947906592051,-1.1249959524329765
PHLBKPHSAVXXEF,-1.330628010989536,-1.8053904379931245,-1.1792304223636632,-0.9233962080699673,-0.5119650813913115,-0.7000646863765135,-0.9738995821721088,-0.8697987777695723,-1.2000122708270147,-0.6480477181719796,-1.1996630399646888,-0.7020671775483558
PHTUQLWOUWZIMZ,-0.8074906659052068,-1.3751655863259473,-0.04052238962243606,-0.911048658258415,-0.05397747978115151,-0.3460320278237101,-0.7945594959764162,0.26908426481519937,-0.3911743094986172,-0.48671011440450296,-0.07460010102186104,-0.6007406992971235
PHVGLTMQBUFIQQ,-1.2344494685925709,-1.6421812606909754,-0.6850732679990519,-0.6803222580598342,-0.5653434462025503,-0.7957879334508675,-1.0298100395933454,-0.22595811429542503,-1.1664435611282515,-0.7464610618441038,-1.1370992050616264,-0.8614783379966947
PHWBOXQYWZNQIN,-1.3235088920855222,-1.5763316940941077,-1.2206509743217617,-0.6581469549087109,-0.5252595623682496,-0.7652168602976985,-0.7028202093548752,0.46227301423080897,-1.0488192119941144,-0.5546453253033898,-0.6601486973593276,-0.8345856264337983
PIJVFDBKTWXHHD,-1.2406027531217616,-1.871406201583026,-0.6944419538679178,-0.9211490218652987,-0.8590791493641308,-0.9334072843472289,-0.9565238739658958,-0.3347760424585512,-0.9945285662973486,-0.4083811865429774,-1.1693375241479458,-0.5440636334488247
PJDFLNIOAUIZSL,-1.144742569750204,-1.4779197415828371,-1.1438713710783444,-0.5602999201059644,-0.18870120994384315,-0.6523979333331655,-0.8151062315302989,-0.0935686761506871,-1.206927794137421,-0.7497475789832685,0.3268683589660366,-0.6064966466423132
PJSFRIWCGOHTNF,-0.6100828236134499,-1.5241669692961461,-1.3650875682132027,-0.9534965004341328,-0.18332494394629417,-0.8357674607960859,-0.9890117537645546,-0.6307326072430637,-1.2747784839397618,-0.40354033065663714,-0.8991004118626745,-1.0558878137588874
PJVWKTKQMONHTI,-1.4793205265258798,-1.746042948791939,0.4892248103425413,-0.5394010950028421,-0.23081243217555622,-0.8096426736291165,-0.7177809563566638,-0.14236609466335848,-0.8831190714817715,-0.41522743872412,0.10054391558190262,-0.48281621986731815
PLDUPXSUYLZYBN,-1.5986722833449531,-1.8853673007826617,-2.720251044368726,-1.1774075810798053,-0.9766786184713576,-0.8255525948352628,-1.055560622590702,-1.4959759028262574,-1.4444466871551864,-0.7413941460106251,-1.904860392435117,-1.2885645340813767
PLDZOHPIBZVDLQ,-1.3969536486822562,-1.4762608787380753,0.3065125768802121,-0.5015030020904786,-0.1349452107665327,-0.5880250999469888,-0.5111681043614871,0.3757280964169293,-0.8423766069420299,-0.1657151315840853,0.6302297083571307,-0.6095123817766039
PMATZTZNYRCHOR,-1.1130863572938354,-1.5323549122168965,-0.6738032766891394,-0.9392119205665429,-0.6346459103665708,-0.8479155665465516,-0.9952540817413333,-0.4390266143943351,-1.1217193068776237,-0.628709311805496,-1.2046463129879599,-0.7877871860668879
PMRYVIKBURPHAH,-0.883037039195049,-1.1975273149475747,-0.64268501107019,-0.3530810704962388,-0.3182702756165675,-0.681331367975883,-0.7000251751607139,0.7537604632718304,-0.9978051619010222,-0.5232786737392472,-0.1268175017832873,-0.32686302965066094
PNVNVHUZROJLTJ,-1.3745394519817251,-1.6329438616740317,-0.3086475304447326,-0.8047415394393106,-0.5335836441546895,-0.9374700195420949,-0.7253370260217558,-0.3141122889149981,-0.8966572853203966,-0.4512442706759211,-0.7575398217763625,-0.8798298139744325
POPFMWWJOGLOIF,-1.342896137968128,-1.741063221234232,-0.5791496279387954,-0.6585549697248497,-0.2896912078113636,-0.6239404873980837,-0.9477778679752358,-0.7134498183733806,-1.0465087183832171,-0.6758177668906903,-0.7207016766927966,-0.8421455975912748
POZRVZJJTULAOH,-1.27301865332109,-1.7938387966359306,-1.8868148059465522,-1.0002312920891934,-0.2282561104385943,-0.6394178167382151,-0.7104870661064375,-0.9293917431696624,-1.3412229884726428,-0.8142812176822938,-1.0990902022288707,-1.1348322090846417
PPQNQXQZIWHJRB,-0.016626609580917925,-0.18923459580943391,-2.225490041192439,-0.795830441973331,0.17333305539065344,-0.1726974916232295,-0.6083108251451308,-0.057567990843342694,-1.0484035739504853,-0.3924974137688203,0.6440269797097771,-0.627529559579424
PQFRTXSWDXZRRS,0.36510575667909423,0.3213137076733442,-2.6726056992753855,-1.102536894943431,0.08519559545125265,-0.11646265456699513,-0.7254273715979423,-0.967866477162086,-1.5003570058107827,-0.7774668545422349,-1.4402867367834469,-1.2193109747522268
PROQIPRRNZUXQM,-0.9843812972928758,-1.7289044829028466,-0.7229678515377611,-1.0983421610841506,-0.8738033550067285,-0.8488954724044565,-0.8245331698482594,0.0713322719906646,-0.6348828703901489,-0.4037588491809138,-1.3639427673907565,-0.9192037556999453
PSIFNNKUMBGKDQ,-1.6183151446980009,-1.9781912638958554,-0.47717460463617684,-0.8040465678987885,-0.19731779865463286,-0.7316431121762071,-0.9924973483235779,-0.4525614898959218,-1.2183041338233598,-0.7579529197155308,-0.33568756581919823,-1.0255276435868774
PTGXAUBQBSGPKF,-1.3711301252047086,-1.8996875880799216,0.18113873600603883,-0.8598535401994214,-0.21459842858321942,-0.8566594504034697,-1.0081544603643575,-0.4810344309561853,-0.8658127098210759,-0.3566576035466193,-0.02286606081933541,-1.0596279495200718
PTKSEFOSCHHMPD,-0.8416543419634075,-1.4867454542031013,1.5681300592093446,-0.4046773818935339,0.009705207918242727,-0.6956769385485987,-0.27200375299351,0.5820053723888441,-0.23660836359099732,-0.29072131041796834,0.40667333128430255,0.16029391861224485
PTOAARAWEBMLNO,-1.349397143188903,-1.919199213591167,0.2467902738489668,-0.6349821138292333,-0.4689747594114585,-0.8032511987624019,-0.9056970867540717,-0.7406312591122683,-0.8519724308687494,-0.6544709304125594,-0.8594541681735062,-0.6181286688045404
PTVWPYVOOKLBCG,-1.590491773075451,-1.9280933719877993,0.004423246734275781,-0.3693814641569626,-0.754817634185321,-1.0124762448784543,-1.0111841501601744,-0.7774860381403826,-0.8670449934000133,-0.6414056389838882,-1.2392891927314884,-1.1350115585734608
PUFQVTATUTYEAL,-1.0286788756588963,-1.6465932127557927,-1.3517210030152127,-0.8767191529120202,-0.22703724623156918,-0.5833272047463454,-0.8093571259730801,-0.5428364388344393,-0.8302966677466368,-0.5120161351212249,-0.8670816808306401,-0.13181074681583627
PUXBGTOOZJQSKH,-0.6683938420829358,-1.4553706365610808,0.38856072579951606,-0.616186279985486,-0.1909189194215727,-0.6823588452436892,-0.3232142990765027,0.33323319497147347,-0.4626343030697808,-0.5313490140804027,-0.07946271415439267,-0.40511085850568296
PVLJETXTTWAYEW,-1.5398875883098786,-1.7237965389219925,-0.6981792273123557,-0.5755617258956559,-0.49762718612699197,-0.9725037314772189,-0.9325453163828912,-0.35413059392875146,-0.7510726528723535,-0.4855319327750005,-1.2281086452135286,-0.8066684279202434
PVNIIMVLHYAWGP,-1.3792756687459147,-1.6502659062597949,-1.5117070392319838,-0.8105076652792361,-0.8076240687147421,-0.7841713530512899,-0.8700307086809702,-0.7984902270776288,-0.8824794325740191,-0.7783507275769168,-1.5635254759888702,-0.5087181539478366
